The Input Data to the Controller and Out From Carla
x, y, yaw,v,t
66.847755,-685.409119,-0.254599,22.177221,106.342000
67.560356,-685.605042,-0.248298,22.177002,106.375000
68.273766,-685.798096,-0.243302,22.175320,106.408000
68.988304,-685.986389,-0.238272,22.170849,106.441000
69.703316,-686.172668,-0.234504,22.167522,106.474000
70.419228,-686.354675,-0.230756,22.161808,106.507000
71.136238,-686.530396,-0.225410,22.151453,106.540000
71.854286,-686.699280,-0.217765,22.137653,106.573000
72.572815,-686.865112,-0.210056,22.131147,106.606000
73.292015,-687.027466,-0.202806,22.124628,106.639000
74.012047,-687.185242,-0.195656,22.118198,106.672000
74.732979,-687.337708,-0.188251,22.111885,106.705000
75.454231,-687.489136,-0.182951,22.109453,106.738000
76.176239,-687.637085,-0.178933,22.109045,106.771000
76.899277,-687.779053,-0.174287,22.107052,106.804000
77.623024,-687.917847,-0.170004,22.109793,106.837000
78.347694,-688.051636,-0.165095,22.110668,106.870000
79.073364,-688.178894,-0.158362,22.108551,106.903000
79.799980,-688.299255,-0.149447,22.105137,106.936000
80.527283,-688.417114,-0.141046,22.111532,106.969000
81.255447,-688.531616,-0.133713,22.118280,107.002000
81.984596,-688.641418,-0.126804,22.124743,107.035000
82.714737,-688.745300,-0.119522,22.129683,107.068000
83.445564,-688.847351,-0.114008,22.139015,107.101000
84.177284,-688.945190,-0.109351,22.147549,107.134000
84.909882,-689.036499,-0.103695,22.151363,107.167000
85.643173,-689.120239,-0.095979,22.150021,107.200000
86.377090,-689.200378,-0.088208,22.156319,107.233000
87.111671,-689.275757,-0.080548,22.160234,107.266000
87.846855,-689.345459,-0.072463,22.161650,107.299000
88.582497,-689.413513,-0.066436,22.166166,107.332000
89.318680,-689.477661,-0.061653,22.169708,107.365000
90.055244,-689.535278,-0.056239,22.168133,107.398000
90.791931,-689.585632,-0.049026,22.159349,107.431000
91.528679,-689.632263,-0.041863,22.153194,107.464000
92.265320,-689.674072,-0.034719,22.140497,107.497000
93.001579,-689.709778,-0.026930,22.120346,107.530000
93.737175,-689.739136,-0.018202,22.092880,107.563000
94.472008,-689.766724,-0.011267,22.062788,107.596000
95.205894,-689.790588,-0.005806,22.027290,107.629000
95.938507,-689.808472,-0.000250,21.984892,107.662000
96.669708,-689.823730,0.004067,21.938156,107.695000
97.399246,-689.833801,0.008435,21.886616,107.728000
98.126785,-689.836853,0.014488,21.827866,107.761000
98.852036,-689.832458,0.022899,21.763540,107.794000
99.575279,-689.824829,0.031296,21.702351,107.827000
100.296532,-689.813293,0.039119,21.641232,107.860000
101.015724,-689.796692,0.046731,21.580568,107.893000
101.732780,-689.774597,0.054487,21.521118,107.926000
102.448181,-689.751343,0.059941,21.465282,107.959000
103.161804,-689.724365,0.063985,21.414307,107.992000
103.873474,-689.691162,0.068622,21.366693,108.025000
104.583710,-689.654724,0.072876,21.327866,108.058000
105.292480,-689.613037,0.077769,21.294489,108.091000
105.999702,-689.564697,0.084490,21.264250,108.124000
106.705437,-689.509521,0.093342,21.238323,108.157000
107.410614,-689.451843,0.101564,21.225378,108.190000
108.115379,-689.390991,0.108570,21.218035,108.223000
108.819656,-689.325623,0.115002,21.215300,108.256000
109.524132,-689.259155,0.118955,21.218630,108.289000
110.228455,-689.188660,0.121908,21.227247,108.322000
110.932243,-689.111633,0.126085,21.235386,108.355000
111.636063,-689.030762,0.130672,21.251856,108.388000
112.339722,-688.944702,0.136324,21.268063,108.421000
113.043015,-688.852417,0.143780,21.284529,108.454000
113.746902,-688.757507,0.150749,21.312115,108.487000
114.451317,-688.658997,0.157091,21.341076,108.520000
115.155975,-688.555481,0.163567,21.370981,108.553000
115.860748,-688.446289,0.170715,21.401699,108.586000
116.566635,-688.335449,0.176270,21.439932,108.619000
117.273308,-688.220947,0.180784,21.479658,108.652000
117.980232,-688.100708,0.185884,21.517685,108.685000
118.688179,-687.977478,0.190316,21.562912,108.718000
119.396698,-687.849609,0.195020,21.606106,108.751000
120.105301,-687.715271,0.201261,21.646465,108.784000
120.813812,-687.574463,0.209472,21.685879,108.817000
121.523529,-687.430847,0.217127,21.736980,108.850000
122.234375,-687.283630,0.223777,21.788132,108.883000
122.945938,-687.131775,0.230065,21.839096,108.916000
123.659164,-686.978271,0.234152,21.893660,108.949000
124.373428,-686.820923,0.237270,21.949436,108.982000
125.087898,-686.657227,0.241453,22.000801,109.015000
125.802208,-686.486572,0.247824,22.048042,109.048000
126.517471,-686.311768,0.254696,22.105892,109.081000
127.233589,-686.132629,0.261730,22.162180,109.114000
127.950241,-685.948242,0.269115,22.215910,109.147000
128.667236,-685.758606,0.276838,22.265903,109.180000
129.385696,-685.567505,0.282373,22.314560,109.213000
130.104950,-685.373413,0.286144,22.357601,109.246000
130.823868,-685.174194,0.289849,22.390144,109.279000
131.541687,-684.968994,0.294790,22.409933,109.312000
132.259079,-684.760620,0.299715,22.424465,109.345000
132.975372,-684.548096,0.304892,22.426531,109.378000
133.689804,-684.330750,0.310975,22.416550,109.411000
134.401962,-684.108521,0.318137,22.395931,109.444000
135.112976,-683.885071,0.323984,22.369299,109.477000
135.822235,-683.659424,0.328492,22.335592,109.510000
136.528900,-683.430115,0.332797,22.295849,109.543000
137.232468,-683.196228,0.337867,22.250883,109.576000
137.933960,-682.960693,0.342227,22.204926,109.609000
138.632874,-682.722168,0.346347,22.158987,109.642000
139.328705,-682.479431,0.351237,22.113503,109.675000
140.022659,-682.235229,0.355449,22.072468,109.708000
140.714310,-681.988159,0.359470,22.036518,109.741000
141.403336,-681.736877,0.364302,22.005331,109.774000
142.089676,-681.480896,0.370402,21.979198,109.807000
142.774948,-681.223572,0.375725,21.961992,109.840000
143.458984,-680.963745,0.380201,21.950556,109.873000
144.141373,-680.700195,0.384651,21.943707,109.906000
144.823334,-680.435547,0.387763,21.943232,109.939000
145.504181,-680.167480,0.390494,21.946920,109.972000
146.183273,-679.894836,0.394273,21.952385,110.005000
146.861786,-679.619690,0.398103,21.964941,110.038000
147.539352,-679.341003,0.402346,21.979506,110.071000
148.215637,-679.057861,0.407609,21.996002,110.104000
148.890656,-678.770386,0.413954,22.015255,110.137000
149.566132,-678.481628,0.419122,22.041479,110.170000
150.241806,-678.190613,0.422958,22.070547,110.203000
150.916992,-677.895996,0.426436,22.101254,110.236000
151.591309,-677.597046,0.430466,22.132063,110.269000
152.265961,-677.295898,0.433872,22.166443,110.302000
152.940292,-676.991638,0.437135,22.198662,110.335000
153.613693,-676.683044,0.441166,22.226997,110.368000
154.285858,-676.370056,0.446367,22.251085,110.401000
154.958130,-676.055237,0.450972,22.275190,110.434000
155.630035,-675.738159,0.454834,22.293898,110.467000
156.300903,-675.417969,0.458594,22.306383,110.500000
156.971603,-675.096619,0.461141,22.314098,110.533000
157.641144,-674.772827,0.463303,22.315325,110.566000
158.308594,-674.445312,0.466361,22.308851,110.599000
158.973541,-674.113892,0.470947,22.295401,110.632000
159.637177,-673.781067,0.475512,22.279636,110.665000
160.299271,-673.446472,0.479709,22.259592,110.698000
160.959366,-673.109741,0.483795,22.236227,110.731000
161.617264,-672.770508,0.487990,22.210579,110.764000
162.274139,-672.431030,0.490868,22.184439,110.797000
162.929382,-672.090149,0.492924,22.158842,110.830000
163.582245,-671.746460,0.495352,22.133896,110.863000
164.232452,-671.399658,0.498918,22.110064,110.896000
164.881302,-671.051636,0.502443,22.090841,110.929000
165.528625,-670.701843,0.505849,22.075403,110.962000
166.174240,-670.349609,0.509475,22.064098,110.995000
166.818146,-669.994812,0.513461,22.057312,111.028000
167.461777,-669.639343,0.516377,22.056381,111.061000
168.104767,-669.282593,0.518454,22.060347,111.094000
168.746536,-668.923035,0.520642,22.067986,111.127000
169.388031,-668.562073,0.522395,22.080587,111.160000
170.028702,-668.198792,0.524343,22.095602,111.193000
170.668137,-667.832336,0.527250,22.111963,111.226000
171.306366,-667.462463,0.531302,22.129669,111.259000
171.944702,-667.091553,0.534956,22.150984,111.292000
172.583069,-666.719116,0.537847,22.172297,111.325000
173.221039,-666.344666,0.540329,22.192739,111.358000
173.858276,-665.967773,0.542854,22.211321,111.391000
174.495575,-665.589905,0.544636,22.228529,111.424000
175.132385,-665.210205,0.546152,22.242632,111.457000
175.768005,-664.827942,0.548215,22.252554,111.490000
176.402206,-664.443115,0.551219,22.258224,111.523000
177.035919,-664.057312,0.554054,22.261616,111.556000
177.668915,-663.670288,0.556524,22.260939,111.589000
178.300812,-663.281799,0.558888,22.256338,111.622000
178.932297,-662.892944,0.560376,22.248482,111.655000
179.562729,-662.503113,0.561473,22.237640,111.688000
180.191483,-662.111572,0.563032,22.223843,111.721000
180.818298,-661.717896,0.565515,22.207733,111.754000
181.444077,-661.323608,0.567990,22.191319,111.787000
182.068771,-660.928589,0.570253,22.174551,111.820000
182.692123,-660.532471,0.572450,22.158123,111.853000
183.314133,-660.135193,0.574696,22.142710,111.886000
183.935608,-659.737976,0.576189,22.129185,111.919000
184.556213,-659.339905,0.577203,22.118042,111.952000
185.175537,-658.940552,0.578414,22.109310,111.985000
185.794235,-658.540405,0.579509,22.103823,112.018000
186.412003,-658.138977,0.580806,22.101152,112.051000
187.028732,-657.735901,0.582671,22.101233,112.084000
187.644470,-657.331299,0.585108,22.104239,112.117000
188.260223,-656.926208,0.587112,22.110647,112.150000
188.875931,-656.520508,0.588500,22.119442,112.183000
189.491364,-656.113708,0.589590,22.130157,112.216000
190.106903,-655.706482,0.590120,22.142395,112.249000
190.722183,-655.297974,0.590600,22.155420,112.282000
191.336792,-654.887756,0.591640,22.168270,112.315000
191.950684,-654.475769,0.593456,22.180674,112.348000
192.564560,-654.062988,0.595285,22.193188,112.381000
193.178452,-653.649597,0.596822,22.204420,112.414000
193.792160,-653.235352,0.598071,22.213984,112.447000
194.405594,-652.820251,0.599140,22.221500,112.480000
195.019104,-652.404907,0.599696,22.226774,112.513000
195.632217,-651.988892,0.600043,22.229649,112.546000
196.244690,-651.571838,0.600651,22.229828,112.579000
196.856689,-651.154358,0.601351,22.227741,112.612000
197.468063,-650.736145,0.602232,22.223257,112.645000
198.078720,-650.317261,0.603372,22.216700,112.678000
198.688644,-649.897827,0.604673,22.208488,112.711000
199.298355,-649.478577,0.605581,22.199047,112.744000
199.907654,-649.059387,0.606048,22.188801,112.777000
200.516388,-648.639893,0.606328,22.178207,112.810000
201.124664,-648.220337,0.606409,22.167732,112.843000
201.732285,-647.800476,0.606579,22.157797,112.876000
202.339172,-647.380005,0.607093,22.148779,112.909000
202.945389,-646.958984,0.607958,22.141106,112.942000
203.551331,-646.537964,0.608765,22.135201,112.975000
204.157104,-646.117004,0.609316,22.131117,113.008000
204.762787,-645.695923,0.609598,22.129009,113.041000
205.368469,-645.274902,0.609553,22.128857,113.074000
205.974045,-644.853577,0.609394,22.130676,113.107000
206.579453,-644.431763,0.609375,22.134226,113.140000
207.184708,-644.009521,0.609605,22.139318,113.173000
207.789978,-643.586914,0.609954,22.145782,113.206000
208.395432,-643.164124,0.610282,22.153240,113.239000
209.001068,-642.741150,0.610461,22.161337,113.272000
209.607040,-642.318176,0.610415,22.169699,113.305000
210.213257,-641.895081,0.610185,22.177998,113.338000
210.819656,-641.471802,0.609873,22.185890,113.371000
211.426270,-641.048340,0.609568,22.193048,113.404000
212.032944,-640.624695,0.609391,22.199171,113.437000
212.639740,-640.200867,0.609310,22.204062,113.470000
213.246689,-639.777161,0.609194,22.207516,113.503000
213.853790,-639.353455,0.609048,22.209463,113.536000
214.461029,-638.930054,0.608780,22.209808,113.569000
215.068497,-638.506836,0.608303,22.208584,113.602000
215.676086,-638.084229,0.607610,22.205902,113.635000
216.283615,-637.661560,0.606990,22.202009,113.668000
216.891068,-637.239136,0.606489,22.197033,113.701000
217.498566,-636.817200,0.605986,22.191216,113.734000
218.106232,-636.395752,0.605344,22.184816,113.767000
218.713791,-635.974548,0.604783,22.178223,113.800000
219.321426,-635.553833,0.604220,22.171652,113.833000
219.929260,-635.133728,0.603469,22.165358,113.866000
220.537048,-634.713989,0.602785,22.159746,113.899000
221.144989,-634.294739,0.602088,22.154928,113.932000
221.753311,-633.876221,0.601177,22.151026,113.965000
222.362061,-633.458435,0.599951,22.148188,113.998000
222.970871,-633.040955,0.598889,22.146776,114.031000
223.579941,-632.623779,0.597995,22.146599,114.064000
224.189514,-632.207275,0.597026,22.147539,114.097000
224.799271,-631.790955,0.596279,22.149748,114.130000
225.409546,-631.375183,0.595527,22.152885,114.163000
226.020615,-630.960388,0.594398,22.156620,114.196000
226.632599,-630.546631,0.592727,22.160852,114.229000
227.244904,-630.133057,0.591178,22.166023,114.262000
227.857666,-629.719849,0.589843,22.171354,114.295000
228.471146,-629.307434,0.588495,22.176561,114.328000
229.084900,-628.895081,0.587557,22.181728,114.361000
229.699249,-628.483398,0.586711,22.186396,114.394000
230.314606,-628.072937,0.585422,22.190077,114.427000
230.931030,-627.664001,0.583417,22.192713,114.460000
231.547852,-627.255432,0.581475,22.195230,114.493000
232.165115,-626.847534,0.579725,22.196730,114.526000
232.783127,-626.440674,0.577947,22.197134,114.559000
233.401245,-626.034058,0.576725,22.196798,114.592000
234.019882,-625.628357,0.575697,22.195560,114.625000
234.639481,-625.224182,0.574207,22.193066,114.658000
235.260208,-624.821960,0.571885,22.189465,114.691000
235.881226,-624.420471,0.569609,22.186230,114.724000
236.502686,-624.019897,0.567508,22.182503,114.757000
237.124893,-623.620667,0.565335,22.178448,114.790000
237.748001,-623.223083,0.562878,22.174191,114.823000
238.371201,-622.825928,0.561008,22.170568,114.856000
238.994949,-622.429810,0.559490,22.167280,114.889000
239.619720,-622.035400,0.557652,22.164036,114.922000
240.244873,-621.641846,0.556026,22.161936,114.955000
240.870895,-621.249756,0.554243,22.160105,114.988000
241.498154,-620.859741,0.551754,22.158386,115.021000
242.126755,-620.471985,0.548384,22.157074,115.054000
242.755661,-620.084717,0.545428,22.157818,115.087000
243.385147,-619.698242,0.543036,22.159233,115.120000
244.015701,-619.313416,0.540719,22.161049,115.153000
244.647598,-618.930664,0.538002,22.162939,115.186000
245.280014,-618.548584,0.535781,22.166218,115.219000
245.913391,-618.167908,0.533743,22.169523,115.252000
246.548264,-617.789490,0.531129,22.172173,115.285000
247.183777,-617.411987,0.528747,22.176022,115.318000
247.820419,-617.036133,0.526272,22.179195,115.351000
248.458588,-616.662781,0.523084,22.181299,115.384000
249.098389,-616.292236,0.518951,22.182543,115.417000
249.738632,-615.922180,0.515400,22.185211,115.450000
250.379669,-615.553345,0.512508,22.187313,115.483000
251.022003,-615.186646,0.509613,22.188419,115.516000
251.665894,-614.822815,0.506134,22.188211,115.549000
252.310333,-614.459839,0.503213,22.188900,115.582000
252.955780,-614.098755,0.500533,22.188656,115.615000
253.602753,-613.740479,0.497292,22.186989,115.648000
254.251389,-613.385437,0.493040,22.184013,115.681000
254.900543,-613.031494,0.489262,22.182817,115.714000
255.550568,-612.679199,0.485954,22.181116,115.747000
256.201996,-612.329651,0.482452,22.178646,115.780000
256.853821,-611.980896,0.479828,22.177193,115.813000
257.506714,-611.634399,0.477410,22.175381,115.846000
258.161316,-611.291382,0.474093,22.172167,115.879000
258.817749,-610.952209,0.469322,22.167820,115.912000
259.474884,-610.614441,0.464740,22.166870,115.945000
260.132965,-610.278564,0.460575,22.165997,115.978000
260.792419,-609.945557,0.456356,22.165049,116.011000
261.453491,-609.615723,0.451683,22.163893,116.044000
262.114990,-609.286743,0.448122,22.164894,116.077000
262.777618,-608.959778,0.445210,22.166281,116.110000
263.441956,-608.636292,0.441766,22.166668,116.143000
264.108246,-608.317078,0.437028,22.165712,116.176000
264.775391,-607.999451,0.432520,22.168301,116.209000
265.443787,-607.684265,0.428239,22.170507,116.242000
266.113770,-607.372437,0.423576,22.171949,116.275000
266.784363,-607.061462,0.420017,22.175304,116.308000
267.456177,-606.752930,0.416933,22.178265,116.341000
268.129852,-606.448486,0.413057,22.179209,116.374000
268.805481,-606.148560,0.407669,22.178022,116.407000
269.481995,-605.850464,0.402506,22.180632,116.440000
270.159668,-605.554871,0.397681,22.182358,116.473000
270.838928,-605.262817,0.392604,22.182880,116.506000
271.518646,-604.971680,0.388885,22.184822,116.539000
272.199615,-604.683167,0.385757,22.186218,116.572000
272.882324,-604.399109,0.381765,22.184982,116.605000
273.566956,-604.120239,0.376074,22.180965,116.638000
274.252502,-603.843445,0.370452,22.181248,116.671000
274.939178,-603.569580,0.365061,22.180588,116.704000
275.627289,-603.299500,0.359463,22.179052,116.737000
276.315765,-603.030090,0.355474,22.179096,116.770000
277.005341,-602.763428,0.352348,22.179314,116.803000
277.696533,-602.501343,0.348500,22.177267,116.836000
278.389526,-602.244690,0.342949,22.172482,116.869000
279.083405,-601.990479,0.337348,22.172394,116.902000
279.778442,-601.739502,0.331795,22.171564,116.935000
280.474945,-601.492676,0.325785,22.169882,116.968000
281.171875,-601.246887,0.321262,22.170847,117.001000
281.869873,-601.003967,0.317566,22.171999,117.034000
282.569458,-600.765869,0.313180,22.171089,117.067000
283.270752,-600.533386,0.307161,22.167587,117.100000
283.972900,-600.303345,0.301298,22.169348,117.133000
284.676239,-600.076660,0.295613,22.170336,117.166000
285.380951,-599.854553,0.289453,22.170176,117.199000
286.086243,-599.633606,0.284753,22.173027,117.232000
